productId,itemId,description,department,deptDescription,categorySubCode,categorySubDescription,category,manufacturer,subSegmentDescription,subSegmentId,segmentDescription,segmentId,subCategoryDescription,subCategoryId,majorDepartmentDescription,majorDepartmentId,container,size,uom,active,privateLabelFlag,consumption,package,flavor,brand,brandType,height,width,depth,shapeId,family,trademark,country,color,alternateHeight,alternateWeight,alternateDepth,containerDescription,distributor,industryType,dateCreatedBQ
"","1070002152","Milk Duds Theater Box 5 Ounce Box","","","08-03-00","Chocolate Bars/Packs","Candy","The Hershey Company","","","","","","","","","1.0","5.0","OZ","","","","","","Milk Duds","","","","","","","","","","","","","","","","1524919735000"
"","1070002440","Whoppers Theatre Box 5 Ounce Box","","","08-03-00","Chocolate Bars/Packs","Candy","The Hershey Company","","","","","","","","","1.0","5.0","OZ","","","","","","Whoppers","","","","","","","","","","","","","","","","1524919735000"
"","1070006065","Heath Toffee Bar King Size 2.8 Ounce Bar","","","08-03-00","Chocolate Bars/Packs","Candy","The Hershey Company","","","","","","","","","1.0","2.8","OZ","","","","","","Heath","","","","","","","","","","","","","","","","1523005030000"
"","1070006080","Heath Toffee Bar 1.4 Ounce Bar","","","08-03-00","Chocolate Bars/Packs","Candy","The Hershey Company","","","","","","","","","1.0","1.4","OZ","","","","","","Heath","","","","","","","","","","","","","","","","1524919735000"
"","1070051930","Jolly Rancher Fruit Chews 6.5 Ounce Bag","","","08-04-00","Non-chocolate Bars/Packs","Candy","The Hershey Company","","","","","","","","","","6.5","OZ","","","","","","Jolly Rancher","","","","","","","","","","","","","","","","1518076800000"
"","1070051952","Jolly Rancher Chews Original Flavors 2.06 Ounce Bag","","","08-05-00","Bagged or Repacked Peg Candy","Candy","The Hershey Company","","","","","","","","","1.0","2.06","OZ","","","","","","Jolly Rancher","","","","","","","","","","","","","","","","1518076800000"
"","1070052935","Jolly Rancher Screaming Sours 6.5 Ounce Bag","","","08-04-00","Non-chocolate Bars/Packs","Candy","The Hershey Company","","","","","","","","","","6.5","OZ","","","","","","Jolly Rancher","","","","","","","","","","","","","","","","1518076800000"
"","1070070230","Jolly Rancher Assorted 7 Ounce Bag","","","08-04-00","Non-chocolate Bars/Packs","Candy","The Hershey Company","","","","","","","","","","7.0","OZ","","","","","","Jolly Rancher","","","","","","","","","","","","","","","","1518076800000"
"","1070080422","Zero Candy Bar 1.85 Ounce Bar","","","08-03-00","Chocolate Bars/Packs","Candy","The Hershey Company","","","","","","","","","1.0","1.85","OZ","","","","","","Zero","","","","","","","","","","","","","","","","1522712061000"
"","1070080427","Zero Candy Bar King Size 3.4 Ounce Bar","","","08-03-00","Chocolate Bars/Packs","Candy","The Hershey Company","","","","","","","","","1.0","3.4","OZ","","","","","","Zero","","","","","","","","","","","","","","","","1522712061000"
"","1070080722","Payday 1.85 Ounce Bar","","","08-03-00","Chocolate Bars/Packs","Candy","The Hershey Company","","","","","","","","","","1.85","OZ","","","","","","Payday","","","","","","","","","","","","","","","","1518076800000"
"","1070080727","Payday King Size 3.4 Ounce Bar","","","08-03-00","Chocolate Bars/Packs","Candy","The Hershey Company","","","","","","","","","","3.4","OZ","","","","","","Payday","","","","","","","","","","","","","","","","1518076800000"
"","1098600602","Kenwood Sauvignon Blanc 1 Pack 750 Milliliter Bottle","","","05-00-00","Wine","Wine","Wine Products","Other","","Other","","","","","","1.0","750.0","ML","","","","","","Kenwood Sauvignon Blanc","","","","","","","","","","","","","","","","1517236534000"
"","1100000282","Eagle 20s Blue Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Eagle","","","","","","","","","","","","","","","","1517236534000"
"","1100000283","Eagle 20s Red Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Eagle","","","","","","","","","","","","","","","","1523970514000"
"","1100000287","Eagle 20s 100s Blue Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Eagle","","","","","","","","","","","","","","","","1523970514000"
"","1100000288","Eagle 20s 100s Red Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Eagle","","","","","","","","","","","","","","","","1523970514000"
"","1100000291","Eagle 20s 100s Orange Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Eagle","","","","","","","","","","","","","","","","1523970514000"
"","1100000293","Eagle 20s 100s Menthol Gold Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Eagle","","","","","","","","","","","","","","","","1517907430000"
"","1100000294","Eagle 20s 100s Menthol Silver Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Eagle","","","","","","","","","","","","","","","","1517907430000"
"","1100000406","Pyramid Lights 100's Blue Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Pyramid","","","","","","","","","","","","","","","","1524387430000"
"","1100000407","Pyramid Lights Menthol 100's Silver Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Pyramid","","","","","","","","","","","","","","","","1524387430000"
"","1100000408","Pyramid 100's Red Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Pyramid","","","","","","","","","","","","","","","","1524401640000"
"","1100000409","Pyramid Menthol 100's Gold Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Pyramid","","","","","","","","","","","","","","","","1524401640000"
"","1100000413","Pyramid 100's Orange Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Pyramid","","","","","","","","","","","","","","","","1517907430000"
"","1100000492","Pyramid Red Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Pyramid","","","","","","","","","","","","","","","","1517907430000"
"","1100000493","Pyramid Lights Blue Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Pyramid","","","","","","","","","","","","","","","","1517907430000"
"","1100000563","Liggett Select Menthol Gold Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Liggett Select","","","","","","","","","","","","","","","","1517907430000"
"","1100000564","Liggett Select Gold Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Liggett Select","","","","","","","","","","","","","","","","1524401640000"
"","1100000565","Liggett Select 100s Gold Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Liggett Select","","","","","","","","","","","","","","","","1524401640000"
"","1100000571","Liggett Select Silver Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Liggett Select","","","","","","","","","","","","","","","","1523970514000"
"","1100000572","Liggett Select Gold Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Liggett Select","","","","","","","","","","","","","","","","1524401640000"
"","1100000573","Liggett Select Red Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Liggett Select","","","","","","","","","","","","","","","","1524401640000"
"","1100000580","Liggett Select Classic 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Liggett Select","","","","","","","","","","","","","","","","1524401640000"
"","1100000630","Grand Prix Red Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Grand Prix","","","","","","","","","","","","","","","","1523970514000"
"","1100000632","Grand Prix 100's Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Grand Prix","","","","","","","","","","","","","","","","1523970514000"
"","1100000633","Grand Prix Menthol Gold Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Grand Prix","","","","","","","","","","","","","","","","1523970514000"
"","1100000634","Grand Prix Menthol Gold Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Grand Prix","","","","","","","","","","","","","","","","1523970514000"
"","1100000636","Grand Prix Blue Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Grand Prix","","","","","","","","","","","","","","","","1523970514000"
"","1100000638","Grand Prix 100s Blue Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Grand Prix","","","","","","","","","","","","","","","","1523970514000"
"","1100000640","Grand Prix Lights Menthol Silver Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Grand Prix","","","","","","","","","","","","","","","","1523970514000"
"","1100000642","Grand Prix 100s Orange Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Grand Prix","","","","","","","","","","","","","","","","1523970514000"
"","1100010406","Pyramid 100's Blue Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Pyramid","","","","","","","","","","","","","","","","1523970514000"
"","1100010408","Pyramid 100s Red Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Pyramid","","","","","","","","","","","","","","","","1523970514000"
"","1100010413","Pyramid Orange Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Pyramid","","","","","","","","","","","","","","","","1524401640000"
"","1100010632","Grand Prix Red Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Grand Prix","","","","","","","","","","","","","","","","1524401640000"
"","1100010638","Grand Prix Blue Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Grand Prix","","","","","","","","","","","","","","","","1524401640000"
"","1100028308","Eagle 20s Red Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Eagle","","","","","","","","","","","","","","","","1524401640000"
"","1100028708","Eagle 20s 100s Blue Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Eagle","","","","","","","","","","","","","","","","1523970514000"
"","1100028808","Eagle 20s 100s Red Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Eagle","","","","","","","","","","","","","","","","1523970514000"
"","1100049208","Pyramid Red Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Pyramid","","","","","","","","","","","","","","","","1524316273000"
"","1100049308","Pyramid Blue Box 1 Pack","","","02-01-00","Premium","Cigarettes","Liggett Group","","","","","","","","","1.0","","PACK","","","","","","Pyramid","","","","","","","","","","","","","","","","1524316273000"
"","1200000013","Pepsi 12 Ounce Can 24 Pack","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","24.0","12.0","OZ","","","","","","Pepsi","","","","","","","","","","","","","","","","1525010818000"
"","1200000017","Pepsi 12 Ounce Can 24 Pack","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","24.0","12.0","OZ","","","","","","Pepsi","","","","","","","","","","","","","","","","1525010818000"
"","1200000050","Diet Pepsi 12 Ounce Can","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","Sparkling Soft Drink","","","","","","","","1.0","12.0","OZ","","","Future","","Cola","Diet Pepsi","","","","","","","","","","","","","","","","1525010818000"
"","1200000053","Diet Pepsi 12 Ounce Can 24 Pack","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","24.0","12.0","OZ","","","","","","Diet Pepsi","","","","","","","","","","","","","","","","1525010818000"
"","1200000085","Mountain Dew 12 Ounce Can 24 Pack","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","24.0","12.0","OZ","","","","","","Mountain Dew","","","","","","","","","","","","","","","","1525010818000"
"","1200000088","Mountain Dew 12 Ounce Can 24 Pack","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","24.0","12.0","OZ","","","","","","Mountain Dew","","","","","","","","","","","","","","","","1525010818000"
"","1200000121","Diet Pepsi Caffeine Free 20 Ounce Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","20.0","OZ","","","","","","Diet Pepsi","","","","","","","","","","","","","","","","1525010818000"
"","1200000129","Pepsi 20 Ounch Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","Sparkling Soft Drink","","Sparkling","","","","","","1.0","20.0","OZ","","","Immediate","","Cola","Pepsi","","","","","","","","","","","","","","","","1525010818000"
"","1200000130","Diet Pepsi 20 Ounce Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","Sparkling Soft Drink","","","","","","","","1.0","20.0","OZ","","","Immediate","","Cola","Diet Pepsi","","","","","","","","","","","","","","","","1516112865000"
"","1200000131","Mountain Dew 20 Ounce Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","Sparkling Soft Drink","","Sparkling","","","","","","1.0","20.0","OZ","","","Immediate","","Citrus","Mountain Dew","","","","","","","","","","","","","","","","1516112865000"
"","1200000134","Diet Mountain Dew 20 Ounce Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","Sparkling Soft Drink","","Sparkling","","","","","","1.0","20.0","OZ","","","Immediate","","Citrus","Diet Mountain Dew","","","","","","","","","","","","","","","","1518791265000"
"","1200000157","Aquafina Water 1 L Bottle","","","07-05-00","Bottled Water","Packaged Beverages (Non-alcoholic)","PepsiCo","Water","","Non-Sparkling","","","","","","1.0","1.0","L","","","Immediate","","","Aquafina Base","","","","","","","","","","","","","","","","1516112865000"
"","1200000159","Aquafina 20 Ounce Bottle","","","07-05-00","Bottled Water","Packaged Beverages (Non-alcoholic)","PepsiCo","Water","","","","","","","","1.0","20.0","OZ","","","Immediate","","","Aquafina Base","","","","","","","","","","","","","","","","1524919735000"
"","1200000166","Diet Mountain Dew 12 Ounce Can 12 Pack","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","Sparkling Soft Drink","","Sparkling","","","","","","12.0","12.0","OZ","","","Immediate","","Citrus","Diet Mountain Dew","","","","","","","","","","","","","","","","1524919735000"
"","1200000170","Diet Mountain Dew 12 Ounce Can 24 Pack","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","24.0","12.0","OZ","","","","","","Diet Mountain Dew","","","","","","","","","","","","","","","","1525010818000"
"","1200000177","Starbucks Doubleshot Espresso & Cream 6.5 Ounce Can","","","07-06-00","Other Packaged Beverages (Non-alcoholic)","Packaged Beverages (Non-alcoholic)","PepsiCo","Coffee","","","","","","","","1.0","6.5","OZ","","","Immediate","","Coffee","Starbucks Doubleshot","","","","","","","","","","","","","","","","1525010818000"
"","1200000180","Starbucks Coffee Frappuccino 13.7 Ounce Bottle","","","07-06-00","Other Packaged Beverages (Non-alcoholic)","Packaged Beverages (Non-alcoholic)","PepsiCo","Coffee","","","","","","","","1.0","13.0","OZ","","","Immediate","","","Starbucks Frappuccino","","","","","","","","","","","","","","","","1517494258000"
"","1200000224","Mountain Dew Code Red 20 Ounce Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","Sparkling Soft Drink","","","","","","","","1.0","20.0","OZ","","","Immediate","","Citrus","Mountain Dew Code Red","","","","","","","","","","","","","","","","1517494258000"
"","1200000230","Pepsi 2000 Milliliter Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","Sparkling Soft Drink","","","","","","","","1.0","2000.0","ML","","","Future","","Cola","Pepsi","","","","","","","","","","","","","","","","1519218673000"
"","1200000231","Diet Pepsi 2000 Milliliter Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","2000.0","ML","","","","","","Diet Pepsi","","","","","","","","","","","","","","","","1519218673000"
"","1200000233","Mountain Dew 2000 Milliliter Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","Sparkling Soft Drink","","","","","","","","1.0","2000.0","ML","","","Future","","Citrus","Mountain Dew","","","","","","","","","","","","","","","","1519218673000"
"","1200000273","Lipton Brisk Iced Tea Lemon 20 Ounce Bottle","","","07-02-00","Iced Tea (Ready-to-drink)","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","20.0","OZ","","","","","","Lipton Brisk","","","","","","","","","","","","","","","","1519218673000"
"","1200000294","Pepsi 1000 Milliliter Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","Sparkling Soft Drink","","","","","","","","1.0","1000.0","ML","","","Immediate","","Cola","Pepsi","","","","","","","","","","","","","","","","1517494258000"
"","1200000295","Diet Pepsi 1000 Milliliter Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","Sparkling Soft Drink","","","","","","","","1.0","1000.0","ML","","","Immediate","","Cola","Diet Pepsi","","","","","","","","","","","","","","","","1517494258000"
"","1200000297","Mountain Dew 20 Ounce Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","Sparkling Soft Drink","","Sparkling","","","","","","1.0","1.0","L","","","Immediate","","Citrus","Mountain Dew","","","","","","","","","","","","","","","","1516112865000"
"","1200000311","Pepsi Cherry 2000 Milliliter Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","2000.0","ML","","","","","","Pepsi","","","","","","","","","","","","","","","","1516112865000"
"","1200000318","Diet Mountain Dew 1000 Milliliter Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","Sparkling Soft Drink","","","","","","","","1.0","1000.0","ML","","","Immediate","","Citrus","Diet Mountain Dew","","","","","","","","","","","","","","","","1525010818000"
"","1200000355","Starbucks Frappuccino Chilled Coffee Drink 13.7 Ounce Bottle","","","07-07-00","Energy Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","13.7","OZ","","","Immediate","","","Starbucks","","","","","","","","","","","","","","","","1525010818000"
"","1200000362","Mountain Dew Code Ret 1000 Milliliter Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","1000.0","ML","","","","","","Mountain Dew","","","","","","","","","","","","","","","","1524919735000"
"","1200000410","Starbucks Frappuccino Vanilla Chilled Coffee Drink 13.7 Ounce Bottle","","","07-07-00","Energy Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","13.7","OZ","","","Immediate","","","Starbucks","","","","","","","","","","","","","","","","1524919735000"
"","1200000443","Pepsi 12 Ounce Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","Sparkling Soft Drink","","","","","","","","1.0","12.0","OZ","","","Future","","Cola","Pepsi","","","","","","","","","","","","","","","","1524919735000"
"","1200000445","Mountain Dew 12 Ounce Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","12.0","OZ","","","","","","Mountain Dew","","","","","","","","","","","","","","","","1517494207000"
"","1200000452","Starbucks Mocha Frappuccino 13.7 Ounce Bottle","","","07-06-00","Other Packaged Beverages (Non-alcoholic)","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","","","","","","","","","Starbucks","","","","","","","","","","","","","","","","1517494207000"
"","1200000559","Pepsi Wild Cherry 20 Ounce Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","Sparkling Soft Drink","","","","","","","","1.0","20.0","OZ","","","Immediate","","Cherry Cola","Pepsi Wild Cherry","","","","","","","","","","","","","","","","1517497027000"
"","1200000567","Mountain Dew Cold Fusion 20 Ounce Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","20.0","OZ","","","","","","Mountain Dew","","","","","","","","","","","","","","","","1519218673000"
"","1200000579","Diet Pepsi Wild Cherry 20 Ounce Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","20.0","OZ","","","","","","Diet Pepsi","","","","","","","","","","","","","","","","1519218673000"
"","1200000592","Mountain Dew Shine 12 Ounce Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","12.0","OZ","","","","","","Mountain Dew","","","","","","","","","","","","","","","","1519218673000"
"","1200000649","Starbucks Frappuccino Mocha Chilled Coffee Drink 13.7 Ounce Bottle","","","07-07-00","Energy Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","13.7","OZ","","","Immediate","","","Starbucks","","","","","","","","","","","","","","","","1525010818000"
"","1200000729","Starbucks Doubleshot Energy Coffee Beverage Salted Caramel 15 Ounce Can","","","07-07-00","Energy Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","15.0","OZ","","","Immediate","","","Starbucks","","","","","","","","","","","","","","","","1525010818000"
"","1200000739","Starbucks Doubleshot Energy Coffee Beverage Espesso Cubano 15 Ounce Can","","","07-07-00","Energy Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","15.0","OZ","","","Immediate","","","Starbucks","","","","","","","","","","","","","","","","1525010818000"
"","1200000746","Diet Mountain Dew 2000 Milliliter Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","2000.0","ML","","","","","","Diet Mountain Dew","","","","","","","","","","","","","","","","1519218673000"
"","1200000826","Pepsi 24 Ounce Bottle 6 Pack","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","6.0","24.0","OZ","","","","","","Pepsi","","","","","","","","","","","","","","","","1519218673000"
"","1200000841","Diet Pepsi 24 Ounce Bottle 6 Pack","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","6.0","24.0","OZ","","","","","","Diet Pepsi","","","","","","","","","","","","","","","","1519218673000"
"","1200000849","Mountain Dew 24 Ounce Bottle 6 Pack","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","Sparkling Soft Drink","","","","","","","","6.0","24.0","OZ","","","Future","","Citrus","Mountain Dew","","","","","","","","","","","","","","","","1517494258000"
"","1200000902","Diet Mountain Dew 24 Ounce Bottle 6 Pack","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","6.0","24.0","OZ","","","","","","Diet Mountain Dew","","","","","","","","","","","","","","","","1519218673000"
"","1200000910","Mug Root Beer 20 Ounce Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","20.0","OZ","","","","","","Mug Root Beer","","","","","","","","","","","","","","","","1517494258000"
"","1200000990","Pepsi Wild Cherry 1000 Milliliter Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","1000.0","ML","","","","","","Pepsi","","","","","","","","","","","","","","","","1519218673000"
"","1200001036","Mountain Dew Game Fuel Citrus Cherry Soda 20 Ounce Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","20.0","OZ","","","","","","Mountain Dew","","","","","","","","","","","","","","","","1519218673000"
"","1200001269","Lipton Iced Tea Lemon 20 Ounce Bottle","","","07-02-00","Iced Tea (Ready-to-drink)","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","20.0","OZ","","","","","","Lipton","","","","","","","","","","","","","","","","1519218673000"
"","1200001275","Lipton Green Tea With Citrus 20 Ounce Bottle","","","07-02-00","Iced Tea (Ready-to-drink)","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","20.0","OZ","","","","","","Lipton","","","","","","","","","","","","","","","","1519218673000"
"","1200001278","Diet Lipton Green Tea With Citrus 20 Ounce Bottle","","","07-02-00","Iced Tea (Ready-to-drink)","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","20.0","OZ","","","","","","Diet Lipton","","","","","","","","","","","","","","","","1517494258000"
"","1200001311","Aquafina 500 Milliliter Bottle 32 Pack","","","07-05-00","Bottled Water","Packaged Beverages (Non-alcoholic)","PepsiCo","Water","","Non-Sparkling","","","","","","32.0","500.0","ML","","","Immediate","","","Aquafina","","","","","","","","","","","","","","","","1517494258000"
"","1200001643","Mountain Dew AMP 16 Ounce Can","","","07-07-00","Energy Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","Energy","","","","","","","","1.0","16.0","OZ","","","Immediate","","Citrus","Mountain Dew Amp","","","","","","","","","","","","","","","","1517494258000"
"","1200001672","Starbucks Caramel Frappuccino 13.7 Ounce Bottle","","","07-06-00","Other Packaged Beverages (Non-alcoholic)","Packaged Beverages (Non-alcoholic)","PepsiCo","Coffee","","","","","","","","1.0","13.0","OZ","","","Immediate","","Caramel","Starbucks Frappuccino","","","","","","","","","","","","","","","","1519218673000"
"","1200001880","Diet Pepsi Max 20 Ounce Bottle","","","07-01-00","Carbonated Soft Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","20.0","OZ","","","","","","Diet Pepsi Max","","","","","","","","","","","","","","","","1519218673000"
"","1200002136","Ocean Spray Cranberry Juice 15.2 Ounce Bottle","","","07-04-00","Juice/Juice Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","15.2","OZ","","","","","","Ocean Spray","","","","","","","","","","","","","","","","1519218673000"
"","1200002138","Ocean Spray Cranberry Grape Juice 15.2 Ounce Bottle","","","07-04-00","Juice/Juice Drinks","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","15.2","OZ","","","","","","Ocean Spray","","","","","","","","","","","","","","","","1519218673000"
"","1200002452","Lipton Brisk Iced Tead Raspberry 1000 Milliliter Bottle","","","07-02-00","Iced Tea (Ready-to-drink)","Packaged Beverages (Non-alcoholic)","PepsiCo","","","","","","","","","1.0","1000.0","ML","","","","","","Lipton","","","","","","","","","","","","","","","","1519218673000"
