retailerId,siqId
MONEY_ORDER,SIQ260300000001
68735580590,SIQ270100000001
84151911246,SIQ270100000001
87870201057,SIQ270100000001
78222302211,SIQ270100000001
61718901544,SIQ270100000001
78222302245,SIQ270100000001
84151911248,SIQ270100000001
84151911287,SIQ270100000001
78222302239,SIQ270100000001
64527934401,SIQ270100000001
84151911321,SIQ270100000001
87870201114,SIQ270100000001
18234601008,SIQ270100000001
84151911332,SIQ270100000001
64527930405,SIQ270100000001
87870201127,SIQ270100000001
78222302210,SIQ270100000001
78222302183,SIQ270100000001
68735580621,SIQ270100000001
60835800914,SIQ270100000001
87870200960,SIQ270100000001
84151911333,SIQ270100000001
64527930303,SIQ270100000001
84151911286,SIQ270100000001
68735580616,SIQ270100000001
78222302215,SIQ270100000001
87870201118,SIQ270100000001
78222302224,SIQ270100000001
87870201076,SIQ270100000001
87870201027,SIQ270100000001
87870201131,SIQ270100000001
87870201110,SIQ270100000001
87870201006,SIQ270100000001
64527931703,SIQ270100000001
78222302231,SIQ270100000001
87870201126,SIQ270100000001
78222302249,SIQ270100000001
87870201045,SIQ270100000001
60835800956,SIQ270100000001
88339400392,SIQ270100000001
78222302223,SIQ270100000001
64527930201,SIQ270100000001
68735580624,SIQ270100000001
64527930705,SIQ270100000001
68735580543,SIQ270100000001
61718901633,SIQ270100000001
64527934002,SIQ270100000001
64527926905,SIQ270100000001
64527929302,SIQ270100000001
84151911230,SIQ270100000001
64527934603,SIQ270100000001
84151911309,SIQ270100000001
81752201649,SIQ270100000001
78222302217,SIQ270100000001
68735580629,SIQ270100000001
18234601095,SIQ270100000001
84151911260,SIQ270100000001
64527930602,SIQ270100000001
64527935505,SIQ270100000001
64527930010,SIQ270100000001
64527933703,SIQ270100000001
61718901881,SIQ270100000001
78222302238,SIQ270100000001
64527926701,SIQ270100000001
87870201123,SIQ270100000001
87870201036,SIQ270100000001
78222302196,SIQ270100000001
87870201125,SIQ270100000001
64527935102,SIQ270100000001
60835800933,SIQ270100000001
87870201028,SIQ270100000001
78222302248,SIQ270100000001
84151911317,SIQ270100000001
87870201015,SIQ270100000001
61718901684,SIQ270100000001
78222302255,SIQ270100000001
68735580620,SIQ270100000001
68735580608,SIQ270100000001
84151911327,SIQ270100000001
68735580596,SIQ270100000001
78222302027,SIQ270100000001
64527927503,SIQ270100000001
18234601068,SIQ270100000001
84151911237,SIQ270100000001
64527929103,SIQ270100000001
18234601007,SIQ270100000001
64527925220,SIQ270100000001
78222302197,SIQ270100000001
84151911281,SIQ270100000001
64527929201,SIQ270100000001
64527933103,SIQ270100000001
64527928902,SIQ270100000001
84151911340,SIQ270100000001
84151911277,SIQ270100000001
64527935403,SIQ270100000001
87870201117,SIQ270100000001
64527933502,SIQ270100000001
84151911239,SIQ270100000001
64527934205,SIQ270100000001
87870201018,SIQ270100000001
64527925805,SIQ270100000001
78222302107,SIQ270100000001
78222302205,SIQ270100000001
64527927101,SIQ270100000001
68735580602,SIQ270100000001
18234601155,SIQ270100000001
64527935001,SIQ270100000001
68735580614,SIQ270100000001
64527928010,SIQ270100000001
78222302202,SIQ270100000001
68735580623,SIQ270100000001
78222302207,SIQ270100000001
64527927610,SIQ270100000001
60835800951,SIQ270100000001
68735580757,SIQ270100000001
84151911339,SIQ270100000001
78222302189,SIQ270100000001
78222302263,SIQ270100000001
87870201009,SIQ270100000001
64527930501,SIQ270100000001
64527928402,SIQ270100000001
64527926003,SIQ270100000001
84151911259,SIQ270100000001
60835800952,SIQ270100000001
60835800939,SIQ270100000001
60835800945,SIQ270100000001
64527935301,SIQ270100000001
64527932301,SIQ270100000001
64527926401,SIQ270100000001
87870201025,SIQ270100000001
68735580634,SIQ270100000001
64527933003,SIQ270100000001
64527932802,SIQ270100000001
64527935701,SIQ270100000001
64527935905,SIQ270100000001
84151911410,SIQ270100000001
84151911338,SIQ270100000001
64527936305,SIQ270100000001
64527926803,SIQ270100000001
64527936010,SIQ270100000001
68735580633,SIQ270100000001
81752201142,SIQ270100000001
68735580609,SIQ270100000001
87870201137,SIQ270100000001
84151911255,SIQ270100000001
87870201129,SIQ270100000001
87870201019,SIQ270100000001
64527925302,SIQ270100000001
60835800941,SIQ270100000001
64527937105,SIQ270100000001
64527927802,SIQ270100000001
78222302168,SIQ270100000001
87870201010,SIQ270100000001
68735580635,SIQ270100000001
64527935802,SIQ270100000001
78222302273,SIQ270100000001
78222302201,SIQ270100000001
64527926305,SIQ270100000001
78222302190,SIQ270100000001
60835800917,SIQ270100000001
61718901645,SIQ270100000001
64527927205,SIQ270100000001
68735580597,SIQ270100000001
78222302228,SIQ270100000001
84151911251,SIQ270100000001
81752201674,SIQ270100000001
78222302154,SIQ270100000001
78222302191,SIQ270100000001
87870201130,SIQ270100000001
78222302195,SIQ270100000001
68735580583,SIQ270100000001
84151911240,SIQ270100000001
81752201712,SIQ270100000001
78222302199,SIQ270100000001
78222302261,SIQ270100000001
81752201114,SIQ270100000001
68735580612,SIQ270100000001
81752201664,SIQ270100000001
81752201705,SIQ270100000001
81752201686,SIQ270100000001
88339400384,SIQ270100000001
61718901680,SIQ270100000001
68735580601,SIQ270100000001
88339400393,SIQ270100000001
78222302260,SIQ270100000001
68735580619,SIQ270100000001
64527929910,SIQ270100000001
61718901635,SIQ270100000001
68735580632,SIQ270100000001
78222302259,SIQ270100000001
81752201628,SIQ270100000001
81752201524,SIQ270100000001
81752201619,SIQ270100000001
78222302043,SIQ270100000001
81752201672,SIQ270100000001
81752201354,SIQ270100000001
81752201683,SIQ270100000001
18234601133,SIQ270100000001
78222302004,SIQ270100000001
81752201676,SIQ270100000001
64527936101,SIQ270100000001
60835800897,SIQ270100000001
64527928202,SIQ270100000001
68735580400,SIQ270100000001
81752201546,SIQ270100000001
81752201658,SIQ270100000001
81752201635,SIQ270100000001
81752201527,SIQ270100000001
81752201629,SIQ270100000001
81752201350,SIQ270100000001
81752201604,SIQ270100000001
81752201653,SIQ270100000001
81752201837,SIQ270100000001
81752201662,SIQ270100000001
61718901725,SIQ270100000001
88339400391,SIQ270100000001
81752201591,SIQ270100000001
81752201555,SIQ270100000001
81752201522,SIQ270100000001
81752201701,SIQ270100000001
81752201661,SIQ270100000001
81752201828,SIQ270100000001
61718901553,SIQ270100000001
81752201696,SIQ270100000001
60835800918,SIQ270100000001
81752201627,SIQ270100000001
81752201639,SIQ270100000001
68735580592,SIQ270100000001
68735580452,SIQ270100000001
81752201412,SIQ270100000001
81752201657,SIQ270100000001
81752201608,SIQ270100000001
81752201554,SIQ270100000001
61718901722,SIQ270100000001
81752201655,SIQ270100000001
81752201624,SIQ270100000001
65892,SIQ310100000006
65897,SIQ310100000005
65880,SIQ310100000005
31,SIQ310100000005
429,SIQ310100000005
6566,SIQ310100000005
65444,SIQ310100000005
65879,SIQ310100000003
428,SIQ310100000003
30,SIQ310100000003
65830,SIQ310100000003
65820,SIQ310100000003
65840,SIQ310100000003
431,SIQ310100000003
65878,SIQ310100000002
427,SIQ310100000002
5489,SIQ310100000002
29,SIQ310100000002
6569,SIQ310100000002
65263,SIQ310100000002
3394,SIQ310100000002
5490,SIQ310100000002
65896,SIQ310100000002
430,SIQ310100000002
32,SIQ310100000002
65913,SIQ310100000002
65225,SIQ310100000001
65226,SIQ310100000001
65100,SIQ310100000001
65224,SIQ310100000001
65284,SIQ310100000001
65282,SIQ310100000001
65325,SIQ310100000001
65251,SIQ310100000001
65329,SIQ310100000001
65320,SIQ310100000001
65863,SIQ310100000001
426,SIQ310100000001
28,SIQ310100000001
6561,SIQ310100000001
65866,SIQ310100000001
65862,SIQ310100000001
743772,SIQ300100000001
449,SIQ280000000003
65920,SIQ280000000003
40,SIQ280000000003
69021,SIQ280000000003
7220,SIQ290202000002
7703,SIQ290202000002
607,SIQ290202000002
7222,SIQ290202000002
606,SIQ290202000002
608,SIQ290202000002
75017,SIQ290202000002
7706,SIQ290202000002
616,SIQ290202000002
7845,SIQ290202000002
7701,SIQ290202000002
7716,SIQ290202000002
7684,SIQ290202000002
650,SIQ290202000002
7221,SIQ290202000002
659,SIQ290202000002
655,SIQ290202000002
656,SIQ290202000002
7714,SIQ290202000002
7847,SIQ290202000002
7712,SIQ290202000002
7699,SIQ290202000002
7720,SIQ290202000002
45005,SIQ290202000002
7648,SIQ290202000002
2567,SIQ290202000002
7836,SIQ290202000002
7647,SIQ290202000002
2301,SIQ290202000002
5400,SIQ290202000002
72222,SIQ290202000002
7700,SIQ290202000002
7683,SIQ290202000002
7730,SIQ290202000002
2147,SIQ290202000002
7731,SIQ290202000002
7632,SIQ290202000002
7750,SIQ290202000002
2563,SIQ290202000002
7649,SIQ290202000002
45003,SIQ290202000002
7827,SIQ290202000002
7686,SIQ290202000002
1689,SIQ290202000002
7835,SIQ290202000002
7773,SIQ290202000002
1300,SIQ290202000002
6649,SIQ290202000002
9874,SIQ290202000002
7685,SIQ290202000002
7681,SIQ290202000002
7642,SIQ290202000002
7715,SIQ290202000002
7641,SIQ290202000002
7630,SIQ290202000002
7635,SIQ290202000002
7640,SIQ290202000002
7631,SIQ290202000002
7644,SIQ290202000002
7742,SIQ290202000002
6459,SIQ290202000002
7666,SIQ290202000002
7741,SIQ290202000002
7834,SIQ290202000002
7680,SIQ290202000002
7833,SIQ290202000002
2076,SIQ290202000002
7646,SIQ290202000002
2075,SIQ290202000002
7688,SIQ290202000002
1693,SIQ290202000002
7693,SIQ290202000002
6061,SIQ290202000002
7774,SIQ290202000002
1692,SIQ290202000002
9623,SIQ290202000002
2304,SIQ290202000002
6945,SIQ290202000002
6071,SIQ290202000002
7651,SIQ290202000002
7687,SIQ290202000002
72228,SIQ290202000002
3489,SIQ290202000002
7489,SIQ290202000002
7689,SIQ290202000002
7679,SIQ290202000002
78961,SIQ290202000002
7653,SIQ290202000002
72229,SIQ290202000002
2537,SIQ290202000002
7678,SIQ290202000002
652,SIQ290202000002
8641,SIQ290202000002
77033,SIQ290202000002
2303,SIQ290202000002
7637,SIQ290202000002
72203,SIQ290202000002
2306,SIQ290202000002
6598,SIQ290202000002
2489,SIQ290202000002
624,SIQ290202000002
6785,SIQ290202000002
8078,SIQ290202000002
72223,SIQ290202000002
72202,SIQ290202000002
7677,SIQ290202000002
6599,SIQ290202000002
7643,SIQ290202000002
2171,SIQ290202000002
72213,SIQ290202000002
7772,SIQ290202000002
9624,SIQ290202000002
7771,SIQ290202000002
7770,SIQ290202000002
7682,SIQ290202000002
6072,SIQ290202000002
45001,SIQ290202000002
72212,SIQ290202000002
3789,SIQ290202000002
6082,SIQ290202000002
77163,SIQ290202000002
77032,SIQ290202000002
77012,SIQ290202000002
45002,SIQ290202000002
6062,SIQ290202000002
2302,SIQ290202000002
4263,SIQ290202000002
77062,SIQ290202000002
6592,SIQ290202000002
76842,SIQ290202000002
6065,SIQ290202000002
2305,SIQ290202000002
72208,SIQ290202000002
6552,SIQ290202000002
7645,SIQ290202000002
7636,SIQ290202000002
7837,SIQ290202000002
4267,SIQ290202000002
6562,SIQ290202000002
77162,SIQ290202000002
72209,SIQ290202000002
2465,SIQ290202000002
77039,SIQ290202000002
2523,SIQ290202000002
2522,SIQ290202000002
1100,SIQ290202000002
4264,SIQ290202000002
2170,SIQ290202000002
72218,SIQ290202000002
2754,SIQ290202000002
2169,SIQ290202000002
77038,SIQ290202000002
4262,SIQ290202000002
72219,SIQ290202000002
2524,SIQ290202000002
6588,SIQ290202000002
7521,SIQ290202000002
1478,SIQ290202000002
75804,SIQ290202000002
2590,SIQ290202000002
9076,SIQ290202000002
3588,SIQ290202000002
3594,SIQ290202000002
3587,SIQ290202000002
1136,SIQ290202000002
732,SIQ310100000002
7707,SIQ040000000014
893,SIQ250300000001
DPTOPENDEPT-14,SIQ990000000001
66883,SIQ300100000001
892,SIQ250300000002
OPENDEPT-9999,SIQ010000000001
66884,SIQ300100000003
19,SIQ320200000001
47,SIQ270100000001
7153690266,SIQ300100000002
723,SIQ290102000001
7153690265,SIQ300100000003
66867,SIQ300100000002
7153690264,SIQ300100000001
7807,SIQ040000000014
7303,SIQ040000000014
139,SIQ290702000016
20041,SIQ290702000016
DPT0000OPENDEPT-14,SIQ990000000001
7691,SIQ040000000014
66861,SIQ300100000001
FuelPrepay,SIQ010101000001
7228,SIQ040000000014
5000000004,SIQ010101000001
9199,SIQ270100000001
12891,SIQ290702000016
168,SIQ280000000001
7153690263,SIQ300100000001
OPENDEPT-8,SIQ270100000001
47153630235,SIQ010401000001
9844,SIQ290702000016
1765,SIQ290502000001
964,SIQ290702000016
67887,SIQ320200000002
7229,SIQ040000000014
7286,SIQ040000000014
7959,SIQ040000000014
68871,SIQ290502000002
67886,SIQ320200000001
674,SIQ290202000002
6472,SIQ290502000002
67885,SIQ320200000001
7808,SIQ040000000014
444,SIQ300100000002
895,SIQ250300000002
7212,SIQ040000000014
637,SIQ290202000002
8865,SIQ040000000014
68874,SIQ290702000009
99999,SIQ250300000003
439,SIQ300100000003
438,SIQ300100000001
47153630238,SIQ010801000001
6571,SIQ290202000002
7748,SIQ040000000014
7949,SIQ040000000014
GENERIC_DISCOUNT,SIQ990000000002
113,SIQ990000000002
LOYALTY_DISCOUNT,SIQ990000000002
LOYALTY_REWARD,SIQ990000000002
SUNOCO_REWARDS_CC,SIQ990000000002
APLUS_REWARDS,SIQ990000000002
PREM_WASH_DISC,SIQ990000000002
118,SIQ290902000001
117,SIQ290902000001
1903,SIQ290502000002
12,SIQ290502000001
2499,SIQ290202000003
721,SIQ290102000007
9504,SIQ290102000007
778,SIQ290102000003
7502,SIQ040000000014
7702,SIQ040000000014
7610,SIQ040000000014
7851,SIQ040000000014
7614,SIQ040000000014
7829,SIQ040000000014
7958,SIQ040000000014
7951,SIQ040000000014
7950,SIQ040000000014
7828,SIQ040000000014
7404,SIQ040000000014
8796,SIQ040000000014
7954,SIQ040000000014
7732,SIQ040000000014
7501,SIQ040000000014
7050,SIQ040000000014
7946,SIQ040000000014
7735,SIQ040000000014
7454,SIQ040000000014
7906,SIQ040000000014
7613,SIQ040000000014
7766,SIQ040000000014
7895,SIQ040000000014
7616,SIQ040000000014
7172,SIQ040000000014
7615,SIQ040000000014
7250,SIQ040000000014
7896,SIQ040000000014
7298,SIQ040000000014
7503,SIQ040000000014
7734,SIQ040000000014
7611,SIQ040000000014
7532,SIQ040000000014
7764,SIQ040000000014
7846,SIQ040000000014
7864,SIQ040000000014
7292,SIQ040000000014
8828,SIQ040000000014
7971,SIQ040000000014
7002,SIQ040000000014
7890,SIQ040000000014
42005,SIQ040000000014
7293,SIQ040000000014
7019,SIQ040000000014
8707,SIQ040000000014
42006,SIQ040000000014
7885,SIQ040000000014
8779,SIQ040000000014
7331,SIQ040000000014
8050,SIQ040000000014
7252,SIQ040000000014
7251,SIQ040000000014
7755,SIQ040000000014
7713,SIQ040000000014
7227,SIQ040000000014
7430,SIQ040000000014
7147,SIQ040000000014
8448,SIQ040000000014
42004,SIQ040000000014
7333,SIQ040000000014
42008,SIQ040000000014
7003,SIQ040000000014
8051,SIQ040000000014
8518,SIQ040000000014
7952,SIQ040000000014
7909,SIQ040000000014
7038,SIQ040000000014
7302,SIQ040000000014
7004,SIQ040000000014
7911,SIQ040000000014
8025,SIQ040000000014
7245,SIQ040000000014
7859,SIQ040000000014
7507,SIQ040000000014
7465,SIQ040000000014
7259,SIQ040000000014
7778,SIQ040000000014
7802,SIQ040000000014
7104,SIQ040000000014
8708,SIQ040000000014
7990,SIQ040000000014
7900,SIQ040000000014
7767,SIQ040000000014
7612,SIQ040000000014
8515,SIQ040000000014
7865,SIQ040000000014
42007,SIQ040000000014
7011,SIQ040000000014
42009,SIQ040000000014
42010,SIQ040000000014
7961,SIQ040000000014
7812,SIQ040000000014
8778,SIQ040000000014
7102,SIQ040000000014
7012,SIQ040000000014
7983,SIQ040000000014
7925,SIQ040000000014
7005,SIQ040000000014
7814,SIQ040000000014
7100,SIQ040000000014
8777,SIQ040000000014
8725,SIQ040000000014
7854,SIQ040000000014
7878,SIQ040000000014
7196,SIQ040000000014
7504,SIQ040000000014
7048,SIQ040000000014
7777,SIQ040000000014
7813,SIQ040000000014
7830,SIQ040000000014
7991,SIQ040000000014
8516,SIQ040000000014
7710,SIQ040000000014
7211,SIQ040000000014
7881,SIQ040000000014
8624,SIQ040000000014
7882,SIQ040000000014
7803,SIQ040000000014
8622,SIQ040000000014
7258,SIQ040000000014
7130,SIQ040000000014
7804,SIQ040000000014
7604,SIQ040000000014
7407,SIQ040000000014
42012,SIQ040000000014
7606,SIQ040000000014
42011,SIQ040000000014
1236,SIQ290902000017
115,SIQ290902000018
111,SIQ330200000005
112,SIQ330200000006
707,SIQ290702000016
68873,SIQ290502000002
776,SIQ290302000005
471,SIQ010500000001
1869,SIQ010500000001
7153690287,SIQ300100000001
437,SIQ300100000001
7153690277,SIQ290502000001
199,SIQ070000000001
331,SIQ990000000002
